731591;2179.783793;93.447397;179;
731592;4831.506837;93.447397;179;
731593;53.696919;93.447397;179;
731594;122.094604;93.447397;179;
731595;58.578884;93.447397;179;
731596;237.525844;93.447397;179;
731597;607.850301;93.447397;179;
731598;1224.157473;93.447397;179;
731599;213.735299;93.447397;179;
731600;118.908550;93.447397;179;
731601;2179.090685;93.447397;179;
731602;3614.295796;93.447397;179;
731603;320.852706;93.447397;179;
731604;4079.273133;92.483244;178;
731605;350.238052;92.483244;178;
731606;0.000000;92.483244;178;
731607;2.894003;92.483244;178;
731608;111.144061;92.483244;178;
731609;110.459164;92.483244;178;
731610;0.000000;92.483244;178;
731611;23.160661;92.483244;178;
731612;15.304702;92.550049;177;
731613;105.425720;93.313482;178;
731614;364.504756;93.313482;178;
731615;98.993639;93.313482;178;
731616;371.878570;93.313482;178;
731617;342.057981;93.313482;178;
731618;1475.407400;93.313482;178;
731619;1470.940199;93.313482;178;
731620;3503.813793;96.190732;176;
731621;3813.296184;96.190732;176;
731622;3078.366585;93.750419;177;
731623;3888.755864;93.313482;178;
731624;841.002291;94.134808;177;
731625;1028.904893;93.739528;177;
731626;75.469050;93.739528;177;
731627;87.219938;93.739528;177;
731628;929.612330;92.837230;176;
731629;2510.886924;92.837230;176;
731630;151.162471;93.739528;177;
731631;823.241722;93.739528;177;
731632;5706.559610;93.739528;177;
731633;2219.203797;93.739528;177;
731634;682.209706;93.739528;177;
731635;1293.737534;90.374309;176;
731636;1794.970751;93.739528;177;
731637;510.579145;92.642965;176;
731638;509.234857;92.642965;176;
731639;146.580157;92.642965;176;
731640;491.670580;93.702092;175;
731641;1321.633723;93.739528;177;
731642;2346.464346;93.739528;177;
731643;2610.510786;93.739528;177;
731644;563.920163;93.739528;177;
731645;254.356922;93.739528;177;
731646;1227.065643;92.276872;176;
731647;2218.213558;92.276872;176;
731648;2250.806295;93.739528;177;
731649;803.324656;93.739528;177;
731650;1565.945498;93.739528;177;
731651;2528.521890;93.739528;177;
731652;1535.126045;93.739528;177;
731653;816.397965;93.739528;177;
731654;376.949358;92.276872;176;
731655;1617.753017;92.642965;176;
731656;3737.349340;93.739528;177;
731657;972.106458;93.739528;177;
731658;42.556014;93.739528;177;
731659;435.228619;93.739528;177;
731660;1230.279416;93.739528;177;
731661;3796.131827;93.739528;177;
731662;69.096754;93.739528;177;
731663;0.000000;93.739528;177;
731664;0.000000;93.739528;177;
731665;30.430615;93.739528;177;
731666;4.168886;93.739528;177;
731667;124.703775;93.739528;177;
731668;429.996125;93.739528;177;
731669;148.691850;93.739528;177;
731670;193.329912;91.458315;175;
731671;507.231559;92.055443;173;
731672;178.505833;94.214483;176;
731673;115.888730;94.214483;176;
731674;934.191574;94.214483;176;
731675;6422.578504;94.214483;176;
731676;311.317761;94.214483;176;
731677;0.295714;94.214483;176;
731678;1.709353;94.214483;176;
731679;1.139568;94.214483;176;
731680;0.000000;93.739528;177;
731681;130.917850;93.739528;177;
731682;4.457232;93.739528;177;
731683;0.000000;93.739528;177;
731684;8.433611;93.739528;177;
731685;0.000000;93.739528;177;
731686;0.000000;93.739528;177;
731687;206.591978;93.739528;177;
731688;618.416734;93.739528;177;
731689;2954.800098;93.739528;177;
731690;4157.154364;92.557440;176;
731691;2.085181;92.557440;176;
731692;22.635760;92.557440;176;
731693;0.000000;92.557440;176;
731694;197.332729;92.557440;176;
731695;277.768747;92.557440;176;
731696;161.778908;92.557440;176;
731697;266.745630;92.557440;176;
731698;289.343892;92.557440;176;
731699;3110.079343;93.286719;175;
731700;4747.512164;93.739528;177;
731701;5512.629622;92.814596;175;
731702;4713.250461;93.313482;178;
731703;469.271281;93.313482;178;
731704;0.315985;93.313482;178;
731705;1.752061;93.313482;178;
731706;115.436589;93.313482;178;
731707;97.986423;93.313482;178;
731708;65.672005;93.313482;178;
731709;12.888473;93.313482;178;
731710;0.000000;93.313482;178;
731711;0.000000;93.313482;178;
731712;0.000000;93.313482;178;
731713;0.000000;93.313482;178;
731714;0.000000;93.313482;178;
731715;3.962410;93.313482;178;
731716;42.531084;93.313482;178;
731717;3.773546;93.313482;178;
731718;64.416219;93.313482;178;
731719;316.156775;93.313482;178;
731720;1093.565368;93.313482;178;
731721;636.721968;93.313482;178;
731722;126.742166;93.313482;178;
731723;1309.990133;93.313482;178;
731724;3825.264431;93.313482;178;
731725;420.448906;95.170275;176;
731726;0.000000;95.170275;176;
731727;163.159311;95.170275;176;
731728;0.000000;92.392948;175;
731729;0.000000;92.392948;175;
731730;0.000000;92.392948;175;
731731;0.000000;92.392948;175;
731732;85.736815;92.392948;175;
731733;755.847922;91.737787;177;
731734;992.031566;91.737787;177;
731735;4524.338762;91.737787;177;
731736;508.168310;91.737787;177;
731737;537.890553;91.737787;177;
731738;607.925880;91.737787;177;
731739;315.982407;94.150444;176;
731740;352.005595;94.150444;176;
731741;404.310861;91.737787;177;
731742;869.309298;91.737787;177;
731743;867.384978;91.737787;177;
731744;238.012951;91.737787;177;
731745;426.425451;91.737787;177;
731746;239.452269;91.737787;177;
731747;157.903860;91.737787;177;
731748;961.841518;91.737787;177;
731749;3872.394732;93.313482;178;
731750;1720.152619;93.313482;178;
731751;799.777325;93.313482;178;
731752;207.450954;93.313482;178;
731753;414.139723;93.313482;178;
731754;1462.874196;93.313482;178;
731755;90.371298;93.313482;178;
731756;2.100901;93.313482;178;
731757;0.000000;93.313482;178;
731758;0.000000;93.313482;178;
731759;0.000000;93.421732;177;
731760;0.000000;93.421732;177;
731761;40.374472;93.421732;177;
731762;18.179187;92.822469;176;
731763;270.620824;94.215709;180;
731764;0.000000;94.215709;180;
731765;0.000000;94.215709;180;
731766;81.092738;94.215709;180;
731767;121.275293;94.215709;180;
731768;1299.796545;93.398492;179;
731769;341.160898;94.215709;180;
731770;685.374993;94.215709;180;
731771;4613.564194;94.215709;180;
731772;126.888238;94.215709;180;
731773;27.018902;94.215709;180;
731774;0.000000;94.215709;180;
731775;50.538509;94.215709;180;
731776;95.085421;94.215709;180;
731777;1411.112935;93.399493;177;
731778;2676.119751;93.313482;178;
731779;323.286947;93.313482;178;
731780;14.920414;93.313482;178;
731781;3.561928;93.313482;178;
731782;12.374210;93.313482;178;
731783;103.928288;93.313482;178;
731784;105.031578;93.313482;178;
731785;654.996520;93.313482;178;
731786;140.004192;93.313482;178;
731787;598.338680;94.879881;177;
731788;348.430227;93.313482;178;
731789;0.000000;93.313482;178;
731790;7.367317;93.313482;178;
731791;21.821238;93.313482;178;
731792;0.579399;95.336605;176;
731793;0.000000;95.336605;176;
731794;0.000000;92.706372;179;
731795;0.000000;92.706372;179;
731796;0.000000;92.706372;179;
731797;116.046466;94.215709;180;
731798;2861.080392;94.215709;180;
731799;1347.422531;94.215709;180;
731800;39.892742;94.215709;180;
731801;39.685137;94.215709;180;
731802;7.386039;94.215709;180;
731803;0.000000;94.215709;180;
731804;0.000000;94.215709;180;
731805;10.086482;94.215709;180;
731806;8.250169;94.215709;180;
731807;581.625609;94.215709;180;
731808;550.520689;93.815621;179;
731809;389.511446;94.215709;180;
731810;0.000000;94.215709;180;
731811;34.884158;94.215709;180;
731812;0.000000;94.215709;180;
731813;0.000000;94.215709;180;
731814;0.000000;94.215709;180;
731815;85.991746;94.215709;180;
731816;919.262201;92.728357;179;
731817;3356.656460;93.398492;179;
731818;1812.849508;94.215709;180;
731819;9.394968;94.215709;180;
731820;0.000000;94.215709;180;
731821;55.466220;94.215709;180;
731822;39.339256;94.215709;180;
731823;0.000000;94.215709;180;
731824;25.908090;94.300087;179;
731825;0.000000;94.215709;180;
731826;7.659342;94.215709;180;
731827;0.000000;94.215709;180;
731828;21.936874;94.215709;180;
731829;140.766536;94.215709;180;
731830;27.372738;94.215709;180;
731831;399.025391;94.215709;180;
731832;4539.948439;94.215709;180;
731833;1355.130071;91.999369;179;
731834;779.222576;94.215709;180;
731835;81.900398;94.215709;180;
731836;0.000000;94.215709;180;
731837;19.062050;94.215709;180;
731838;32.029977;94.215709;180;
731839;17.300900;92.706372;179;
731840;85.159183;92.706372;179;
731841;0.524858;92.706372;179;
731842;66.968755;92.706372;179;
731843;95.592165;92.706372;179;
731844;671.122809;92.706372;179;
731845;519.592333;92.706372;179;
731846;73.008795;92.706372;179;
731847;86.154266;92.706372;179;
731848;792.711541;92.706372;179;
731849;339.773225;92.706372;179;
731850;257.505316;94.215709;180;
731851;187.748561;93.398492;179;
731852;314.558141;93.398492;179;
731853;508.364002;94.215709;180;
731854;4.760957;94.300087;179;
731855;150.932910;94.563971;178;
731856;1309.272343;94.563971;178;
731857;2138.523335;94.563971;178;
731858;380.266250;94.563971;178;
731859;978.114197;93.512985;177;
731860;1047.697495;94.563971;178;
731861;709.692101;94.563971;178;
731862;384.671767;94.563971;178;
731863;6071.980512;94.563971;178;
731864;774.704487;94.563971;178;
731865;353.431070;94.563971;178;
731866;67.857769;94.563971;178;
731867;71.679814;94.563971;178;
731868;0.000000;94.563971;178;
731869;0.000000;94.563971;178;
731870;0.000000;94.563971;178;
731871;56.364077;94.563971;178;
731872;328.536816;94.563971;178;
731873;2733.957789;93.512985;177;
731874;2333.419391;94.563971;178;
731875;3676.312181;94.563971;178;
731876;532.407165;94.563971;178;
731877;10.017252;94.563971;178;
731878;655.323016;94.563971;178;
731879;2106.284218;93.741472;177;
731880;10278.072855;93.512985;177;
731881;937.227726;94.563971;178;
731882;52.916378;94.329099;177;
731883;99.608862;94.329099;177;
731884;60.123129;94.329099;177;
731885;202.638478;93.682905;175;
731886;1928.536803;92.733055;178;
731887;542.711774;93.523962;179;
731888;50.163379;93.523962;179;
731889;31.941772;93.523962;179;
731890;104.229428;93.523962;179;
731891;256.383184;93.523962;179;
731892;225.928348;93.523962;179;
731893;24.023242;93.523962;179;
731894;156.673179;93.523962;179;
731895;21.404554;93.523962;179;
731896;27.076756;93.523962;179;
731897;634.744859;93.523962;179;
731898;3274.265152;93.523962;179;
731899;116.287826;93.523962;179;
731900;77.859328;93.523962;179;
731901;3671.517894;93.523962;179;
731902;7989.745652;93.523962;179;
731903;4120.310678;93.523962;179;
731904;812.455152;93.523962;179;
731905;0.631530;94.467708;178;
731906;0.000000;94.467708;178;
731907;2.105659;94.467708;178;
