2849005;SANTA CATARINA;MELEIRO;-28.8322;-49.6367;;;
2653003;SANTA CATARINA;MODELO;-26.7753;-53.0464;;;
2649054;SANTA CATARINA;MOEMA;-26.5306;-49.8436;;;
2749016;SANTA CATARINA;NEISSE CENTRAL;-27.0403;-49.3814;;;
2749005;SANTA CATARINA;NOVA BREMEN;-27.0342;-49.5897;;;
2650023;SANTA CATARINA;NOVA CULTURA;-26.6931;-50.1478;;;
2748002;SANTA CATARINA;NOVA TRENTO;-27.2856;-48.9333;;;
2849001;SANTA CATARINA;ORLEANS - MONTANTE;-28.3589;-49.295;;;
2750007;SANTA CATARINA;PAINEL;-27.9222;-50.0992;;;
2653013;SANTA CATARINA;PALMA SOLA;-26.3553;-53.2781;;;
2753006;SANTA CATARINA;PALMITOS;-27.0644;-53.1569;;;
2653029;SANTA CATARINA;PARAÍSO;-26.6208;-53.6817;;;
2750008;SANTA CATARINA;PASSO CARU;-27.5417;-50.8569;;;
2750009;SANTA CATARINA;PASSO MAROMBAS;-27.3339;-50.7533;;;
2748017;SANTA CATARINA;PAULO LOPES;-27.9561;-48.6764;;;
2749044;SANTA CATARINA;PCH GARCIA - JUSANTE;-27.55;-49;;;
2849028;SANTA CATARINA;PEDRAS GRANDES;-28.4347;-49.1822;;;
2648019;SANTA CATARINA;PIÇARRAS;-26.755;-48.6994;;;
2650018;SANTA CATARINA;PINHEIROS;-26.3514;-50.6456;;;
2648033;SANTA CATARINA;PIRABEIRABA;-26.18;-48.9394;;;
2648026;SANTA CATARINA;PLANALSUCAR - ERCAT (IAA);-26.9;-48.65;;;
2748005;SANTA CATARINA;POÇO FUNDO;-27.7028;-48.8019;;;
2649002;SANTA CATARINA;POMERODE;-26.7356;-49.1703;;;
2750010;SANTA CATARINA;PONTE ALTA DO NORTE;-27.1611;-50.4689;;;
2750022;SANTA CATARINA;PONTE ALTA DO NORTE - CIFSUL;-27.1208;-50.4567;;;
2750011;SANTA CATARINA;PONTE ALTA DO SUL;-27.4819;-50.385;;;
2750012;SANTA CATARINA;PONTE DO RIO ANTINHAS;-27.3453;-50.4358;;;
2653004;SANTA CATARINA;PONTE DO SARGENTO;-26.6828;-53.2867;;;
2648028;SANTA CATARINA;PONTE SC-301;-26.4483;-48.8303;;;
